make all && bin/test_stats --gtest_filter=Stats.Opt
mkdir -p `dirname tmp/test_stats.cpp.d`
c++ -pthread -Iinclude -g -O2 -std=c++17 -fPIC -Ilib/googletest-1.8.1/googletest/include -Ilib/googletest-1.8.1/googlemock/include -MM -MT 'tmp/test_stats.cpp.o' src/test_stats.cpp > tmp/test_stats.cpp.d
mkdir -p `dirname tmp/test_stats.cpp.o`
c++ -pthread -Iinclude -g -O2 -std=c++17 -fPIC -Ilib/googletest-1.8.1/googletest/include -Ilib/googletest-1.8.1/googlemock/include -c -o tmp/test_stats.cpp.o src/test_stats.cpp
mkdir -p `dirname bin/test_stats`
c++ -pthread -Iinclude -g -O2 -std=c++17 -fPIC -Ilib/googletest-1.8.1/googletest/include -Ilib/googletest-1.8.1/googlemock/include -o bin/test_stats tmp/test_stats.cpp.o tmp/messenger.cpp.o tmp/rng.cpp.o tmp/deck.cpp.o tmp/hello.cpp.o tmp/search.cpp.o tmp/card.cpp.o  lib/libgooglemock-1.8.1.so lib/libgoogletest-1.8.1.so
Note: Google Test filter = Stats.Opt
[==========] Running 1 test from 1 test case.
[----------] Global test environment set-up.
[----------] 1 test from Stats
[ RUN      ] Stats.Opt
n,cipherZth,cipherOffset,cutZth,cutOffset,cipherMean,cipherSd,cipher2Mean,cipher2Sd,cutMean,cutSd,cut2Mean,cut2Sd,xyMean,xySd
41,1,4,3,37,151.963,0.0347086,188.746,0.109933,151.955,0.0265102,188.781,0.13601,188.813,0.160096
41,1,4,3,38,151.959,0.0279083,188.684,0.123975,151.941,0.017321,188.843,0.125689,188.728,0.11496
41,1,4,3,39,151.964,0.0317764,188.703,0.167703,151.95,0.0197294,188.906,0.117174,188.835,0.127558
41,1,4,4,-1,151.955,0.0301883,188.706,0.138235,151.952,0.0301903,241.479,0.128396,188.774,0.127599
41,1,4,4,0,151.96,0.0310838,188.747,0.125357,151.959,0.0203761,241.515,0.0747462,188.792,0.118725
41,1,4,4,1,151.958,0.0259235,188.709,0.11134,151.96,0.0321492,188.839,0.136657,188.747,0.153995
41,1,4,4,2,151.957,0.0320167,188.711,0.14408,151.959,0.0219583,188.847,0.115683,188.737,0.114289
41,1,4,4,3,151.945,0.0260531,188.72,0.106183,151.957,0.0305469,188.819,0.122643,188.771,0.110806
41,1,4,4,4,151.95,0.0277275,188.687,0.10144,151.961,0.0359941,188.805,0.133548,241.497,0.0843915
41,1,4,4,5,151.948,0.0241238,188.76,0.13416,151.959,0.0293977,188.809,0.116157,188.754,0.135945
41,1,4,4,35,151.955,0.0220406,188.745,0.154279,151.947,0.0280316,188.807,0.0938674,188.744,0.113564
41,1,4,4,36,151.954,0.0295422,188.689,0.0746898,151.965,0.0323647,188.882,0.116311,188.793,0.106059
41,1,4,4,37,151.947,0.0239496,188.688,0.121897,151.952,0.0378783,188.863,0.113721,188.729,0.116656
41,1,4,4,38,151.952,0.0301486,188.673,0.122337,151.962,0.0299334,188.812,0.12853,188.726,0.159385
41,1,4,4,39,151.943,0.0206207,188.677,0.0922006,151.95,0.0295168,188.803,0.0949404,188.765,0.116869
41,1,4,5,-1,151.946,0.0263367,188.732,0.130279,151.958,0.0285287,241.481,0.123153,188.824,0.0922614
41,1,4,5,0,151.945,0.0245752,188.689,0.119712,151.971,0.0262895,242.175,0.218031,188.836,0.130681
41,1,4,5,1,151.95,0.0215885,188.747,0.127063,151.957,0.0290837,188.806,0.117092,188.756,0.11143
41,1,4,5,2,151.953,0.0298586,188.742,0.125201,151.965,0.0317782,188.813,0.162262,188.784,0.129948
41,1,4,5,3,151.948,0.025157,188.716,0.0847414,151.96,0.0284214,188.868,0.10791,188.79,0.140359
41,1,4,5,4,151.963,0.0248048,188.718,0.112393,151.956,0.0297552,188.84,0.150497,241.504,0.0908786
41,1,4,5,5,151.951,0.0237418,188.704,0.10661,151.958,0.0283547,188.842,0.111577,188.773,0.155702
41,1,4,5,35,151.953,0.0284634,188.652,0.130007,151.965,0.0281693,188.851,0.125607,188.74,0.116108
41,1,4,5,36,151.967,0.0292788,188.746,0.136522,151.95,0.0327987,188.865,0.152875,188.737,0.132451
41,1,4,5,37,151.96,0.029,188.701,0.121348,151.958,0.0237297,188.848,0.132076,188.747,0.120013
41,1,4,5,38,151.951,0.0278739,188.723,0.166861,151.951,0.0273755,188.845,0.161906,188.744,0.121107
41,1,4,5,39,151.962,0.0257812,188.725,0.141131,151.957,0.0329245,188.867,0.139871,188.73,0.143264
41,1,5,0,-1,151.955,0.0256044,188.72,0.136796,151.96,0.0280913,241.49,0.0958858,243.826,0.741088
41,1,5,0,0,151.955,0.0272596,188.683,0.150953,151.952,0.0227872,241.511,0.122055,241.504,0.113623
41,1,5,0,1,151.957,0.0261966,188.725,0.123555,151.961,0.0284698,188.844,0.157925,188.849,0.141497
41,1,5,0,2,151.963,0.0230804,188.75,0.13405,151.952,0.025408,188.824,0.103111,188.864,0.127376
41,1,5,0,3,151.954,0.026556,188.754,0.12348,151.956,0.0323805,188.836,0.148664,188.857,0.108641
41,1,5,0,4,151.966,0.0311189,188.719,0.100716,151.955,0.0250916,188.81,0.136833,188.85,0.114824
41,1,5,0,5,151.966,0.0357972,188.721,0.126504,151.955,0.0286473,188.843,0.124072,241.622,0.126201
41,1,5,0,35,151.95,0.0285383,188.691,0.120102,151.97,0.0272888,188.829,0.118679,188.877,0.140955
41,1,5,0,36,151.957,0.0249493,188.682,0.128982,151.956,0.0251669,188.854,0.119069,188.857,0.139651
41,1,5,0,37,151.957,0.0384118,188.723,0.126822,151.954,0.0240705,188.882,0.12507,188.789,0.102936
41,1,5,0,38,151.953,0.0210695,188.708,0.137035,151.951,0.0283144,188.78,0.132889,188.817,0.133911
41,1,5,0,39,151.962,0.0279555,188.775,0.122681,151.952,0.0305987,188.808,0.13714,188.833,0.139861
41,1,5,1,-1,151.958,0.0302412,188.695,0.156972,151.953,0.0237924,241.461,0.114076,241.549,0.106516
41,1,5,1,0,151.948,0.0214892,188.687,0.146955,151.96,0.0302559,241.503,0.115637,241.55,0.114638
41,1,5,1,1,151.958,0.0254197,188.711,0.136591,151.956,0.0333594,188.846,0.120281,241.587,0.0823379
41,1,5,1,2,151.949,0.0251462,188.701,0.103712,151.942,0.0294485,188.789,0.161944,241.561,0.12223
41,1,5,1,3,151.955,0.0299117,188.713,0.111604,151.956,0.0277343,188.881,0.136288,241.575,0.113815
41,1,5,1,4,151.953,0.0326769,188.769,0.132368,151.954,0.0353003,188.791,0.116822,241.544,0.0817725
41,1,5,1,5,151.955,0.0239476,188.857,0.137122,151.955,0.0239476,188.857,0.137122,6365.21,0.0242576
41,1,5,1,35,151.958,0.0287755,188.715,0.0910363,151.952,0.0263616,188.872,0.153434,241.564,0.105073
41,1,5,1,36,151.96,0.0307963,188.728,0.136591,151.963,0.0230996,188.782,0.111154,241.583,0.101505
41,1,5,1,37,151.952,0.0236449,188.744,0.16187,151.954,0.0301832,188.824,0.14981,241.564,0.0874112
41,1,5,1,38,151.952,0.0239676,188.66,0.130709,151.951,0.0254778,188.836,0.153744,241.56,0.0977498
41,1,5,1,39,151.955,0.0292724,188.716,0.135846,151.952,0.0263024,188.819,0.133754,241.542,0.10443
41,1,5,2,-1,151.96,0.0278122,188.719,0.124391,151.96,0.0291926,241.501,0.0871589,241.566,0.0925416
41,1,5,2,0,151.954,0.0360308,188.712,0.137187,151.97,0.0322671,241.521,0.10666,188.839,0.166452
41,1,5,2,1,151.958,0.0280665,188.749,0.127064,151.961,0.029936,188.81,0.110181,188.825,0.114622
41,1,5,2,2,151.956,0.0300051,188.739,0.105241,151.965,0.0344748,188.864,0.164359,188.816,0.120971
41,1,5,2,3,151.959,0.0270821,188.727,0.125141,151.956,0.0215997,188.835,0.11971,188.804,0.136119
41,1,5,2,4,151.946,0.0250518,188.694,0.119416,151.956,0.0342065,188.801,0.0991617,188.776,0.127403
41,1,5,2,5,151.954,0.0321024,188.713,0.129781,151.952,0.0350973,188.836,0.124367,241.59,0.111897
41,1,5,2,35,151.96,0.0222906,188.729,0.148121,151.954,0.0265343,188.854,0.142515,188.842,0.105379
41,1,5,2,36,151.954,0.0292067,188.712,0.118336,151.949,0.025891,188.867,0.15056,188.836,0.150776
41,1,5,2,37,151.948,0.0215193,188.689,0.121,151.952,0.0272511,188.799,0.139499,188.809,0.158008
41,1,5,2,38,151.951,0.023312,188.694,0.160246,151.956,0.0256839,188.824,0.166845,188.893,0.0921731
41,1,5,2,39,151.963,0.0291456,188.768,0.122556,151.952,0.0260126,188.83,0.121237,188.858,0.127877
41,1,5,3,-1,151.955,0.0208495,188.736,0.110689,151.956,0.0329059,241.493,0.119062,188.817,0.139454
41,1,5,3,0,151.956,0.03251,188.725,0.167459,151.952,0.0281504,241.507,0.0891051,188.843,0.183461
41,1,5,3,1,151.957,0.0327527,188.684,0.126063,151.953,0.0207491,188.848,0.101478,188.825,0.145627
41,1,5,3,2,151.959,0.031475,188.756,0.143192,151.945,0.0327926,188.824,0.106159,188.83,0.146672
41,1,5,3,3,151.955,0.0288177,188.699,0.126985,151.951,0.024656,188.842,0.122623,188.843,0.156019
41,1,5,3,4,151.95,0.0292187,188.655,0.187516,151.968,0.0317011,188.814,0.133109,188.84,0.137842
41,1,5,3,5,151.955,0.0241339,188.692,0.121125,151.96,0.0371143,188.844,0.123764,241.631,0.10452
41,1,5,3,35,151.956,0.0316804,188.707,0.119331,151.962,0.0281678,188.833,0.101761,188.793,0.143817
41,1,5,3,36,151.954,0.0282935,188.72,0.131512,151.946,0.0305583,188.83,0.170991,188.851,0.174817
41,1,5,3,37,151.949,0.0297284,188.736,0.141171,151.948,0.0197258,188.772,0.1497,188.829,0.121959
41,1,5,3,38,151.957,0.0297349,188.688,0.130396,151.964,0.0262876,188.871,0.13617,188.808,0.122996
41,1,5,3,39,151.945,0.0222312,188.721,0.130036,151.951,0.0296169,188.813,0.156824,188.818,0.129629
41,1,5,4,-1,151.956,0.0215921,188.697,0.125956,151.947,0.0243878,241.513,0.101578,188.834,0.142891
41,1,5,4,0,151.949,0.0296402,188.691,0.141445,151.953,0.0288025,241.492,0.0785783,188.828,0.125971
41,1,5,4,1,151.955,0.0194001,188.721,0.089291,151.951,0.028588,188.757,0.109722,188.749,0.127862
41,1,5,4,2,151.955,0.0364714,188.735,0.0954661,151.952,0.025402,188.846,0.128127,188.721,0.139783
41,1,5,4,3,151.961,0.0333889,188.744,0.0998172,151.965,0.0309192,188.884,0.120605,188.741,0.140948
41,1,5,4,4,151.954,0.0195476,188.715,0.122411,151.951,0.0428007,188.803,0.126883,188.738,0.12954
41,1,5,4,5,151.964,0.0274949,188.67,0.149533,151.953,0.0294727,188.802,0.112169,241.512,0.109327
41,1,5,4,35,151.962,0.0313071,188.751,0.106043,151.956,0.0335304,188.861,0.137799,188.801,0.148726
41,1,5,4,36,151.953,0.0303784,188.69,0.103065,151.962,0.0242467,188.818,0.174198,188.747,0.111899
41,1,5,4,37,151.961,0.0299457,188.694,0.133721,151.958,0.016708,188.819,0.125302,188.708,0.14128
41,1,5,4,38,151.949,0.0280989,188.712,0.127649,151.951,0.0242239,188.834,0.132956,188.739,0.144516
41,1,5,4,39,151.956,0.0327519,188.676,0.165944,151.948,0.0204233,188.868,0.134863,188.754,0.157535
41,1,5,5,-1,151.953,0.0257462,188.686,0.110115,151.954,0.0271671,241.521,0.0950919,188.81,0.135935
41,1,5,5,0,151.967,0.0340405,188.703,0.122761,151.969,0.0290207,242.162,0.198284,188.853,0.143387
41,1,5,5,1,151.954,0.0299753,188.731,0.160982,151.956,0.0227762,188.876,0.153988,188.772,0.139756
41,1,5,5,2,151.956,0.035226,188.774,0.152208,151.955,0.0318121,188.839,0.14442,188.77,0.118815
41,1,5,5,3,151.952,0.0289551,188.689,0.124625,151.958,0.03209,188.823,0.189331,188.749,0.13469
41,1,5,5,4,151.953,0.0275334,188.746,0.119618,151.959,0.0319879,188.818,0.126411,188.75,0.130083
41,1,5,5,5,151.963,0.0296929,188.716,0.108724,151.952,0.0322491,188.838,0.139158,241.511,0.126741
41,1,5,5,35,151.964,0.0319361,188.75,0.108465,151.953,0.0255399,188.814,0.102461,188.744,0.114643
41,1,5,5,36,151.951,0.029309,188.735,0.153167,151.958,0.0341849,188.829,0.0793092,188.754,0.135303
41,1,5,5,37,151.944,0.0260122,188.705,0.1382,151.964,0.0262532,188.861,0.126119,188.71,0.125852
41,1,5,5,38,151.955,0.0250604,188.762,0.122002,151.95,0.0326142,188.836,0.132733,188.77,0.141769
41,1,5,5,39,151.965,0.033392,188.71,0.132994,151.961,0.0320389,188.855,0.106441,188.835,0.108672
41,1,35,0,-1,151.96,0.0347162,188.725,0.134859,151.961,0.0298866,241.501,0.103282,244.033,0.713154
41,1,35,0,0,151.946,0.0262084,188.711,0.133412,151.963,0.0252345,241.455,0.0854963,241.471,0.0916206
41,1,35,0,1,151.96,0.0265883,188.659,0.103166,151.961,0.0231754,188.857,0.137645,188.837,0.130767
41,1,35,0,2,151.952,0.0328585,188.749,0.108888,151.953,0.0301228,188.859,0.108044,188.835,0.108476
41,1,35,0,3,151.961,0.0290779,188.754,0.117456,151.964,0.0268454,188.875,0.13226,188.839,0.102141
41,1,35,0,4,151.95,0.0283417,188.698,0.096213,151.961,0.0289121,188.795,0.139685,188.797,0.133816
41,1,35,0,5,151.974,0.026409,188.752,0.118369,151.955,0.0296737,188.84,0.10546,188.843,0.102027
41,1,35,0,35,151.946,0.0246188,188.671,0.117323,151.957,0.0242802,188.828,0.102025,241.557,0.0910313
41,1,35,0,36,151.952,0.0207529,188.646,0.128095,151.958,0.0340462,188.864,0.105572,188.825,0.147952
41,1,35,0,37,151.953,0.0268931,188.705,0.125153,151.961,0.0265944,188.833,0.139309,188.877,0.136743
41,1,35,0,38,151.956,0.0233298,188.711,0.105583,151.957,0.0360189,188.846,0.13686,188.82,0.112441
41,1,35,0,39,151.959,0.0331079,188.706,0.140834,151.961,0.0286145,188.854,0.11684,188.827,0.172796
41,1,35,1,-1,151.954,0.0291205,188.699,0.0970491,151.949,0.0344506,241.487,0.121139,241.468,0.0890779
41,1,35,1,0,151.955,0.0332314,188.666,0.124538,151.954,0.0252407,241.464,0.150411,241.564,0.100182
41,1,35,1,1,151.946,0.0240188,188.715,0.0849971,151.962,0.0243008,188.849,0.118172,241.595,0.115208
41,1,35,1,2,151.952,0.0293396,188.756,0.111389,151.961,0.0263589,188.812,0.113349,241.588,0.130139
41,1,35,1,3,151.942,0.0249121,188.676,0.0929742,151.955,0.034275,188.824,0.162531,241.553,0.101018
41,1,35,1,4,151.96,0.0322883,188.711,0.146172,151.959,0.0328298,188.878,0.146271,241.582,0.119295
41,1,35,1,5,151.954,0.0237926,188.728,0.136598,151.955,0.0335134,188.829,0.162076,241.564,0.129588
41,1,35,1,35,151.956,0.0324055,188.839,0.129149,151.956,0.0324055,188.839,0.129149,6365.21,0.0328245
41,1,35,1,36,151.945,0.0252215,188.672,0.131133,151.955,0.0236948,188.829,0.127062,241.556,0.106082
41,1,35,1,37,151.952,0.031468,188.698,0.158695,151.968,0.0305331,188.827,0.132193,241.608,0.131322
41,1,35,1,38,151.958,0.0264126,188.728,0.15629,151.962,0.0244478,188.832,0.114889,241.605,0.102576
41,1,35,1,39,151.96,0.0260487,188.723,0.142709,151.948,0.0248155,188.828,0.143397,241.556,0.0989329
41,1,35,2,-1,151.953,0.0233204,188.695,0.140823,151.965,0.0369998,241.525,0.0939488,241.623,0.109822
41,1,35,2,0,151.958,0.0282105,188.749,0.149868,151.952,0.0328955,241.513,0.124364,188.768,0.136348
41,1,35,2,1,151.959,0.0309299,188.732,0.103657,151.946,0.029601,188.816,0.101989,188.821,0.156502
41,1,35,2,2,151.954,0.032373,188.703,0.143909,151.96,0.0283874,188.842,0.148539,188.859,0.140974
41,1,35,2,3,151.952,0.0328052,188.676,0.138189,151.952,0.0282086,188.795,0.121058,188.819,0.109031
41,1,35,2,4,151.955,0.0269456,188.72,0.119222,151.964,0.0259688,188.855,0.121652,188.814,0.130611
41,1,35,2,5,151.956,0.0235917,188.723,0.131332,151.957,0.0313713,188.832,0.181734,188.819,0.116238
41,1,35,2,35,151.95,0.0225266,188.636,0.122922,151.957,0.0328787,188.807,0.129381,241.599,0.0898181
41,1,35,2,36,151.95,0.0336948,188.716,0.122103,151.944,0.0273502,188.774,0.116123,188.81,0.110088
41,1,35,2,37,151.96,0.029914,188.735,0.165421,151.954,0.0262914,188.825,0.118257,188.833,0.100493
41,1,35,2,38,151.96,0.0278905,188.672,0.128592,151.945,0.0236194,188.856,0.124898,188.826,0.108848
41,1,35,2,39,151.955,0.0227109,188.693,0.131339,151.948,0.0199125,188.821,0.163347,188.805,0.114611
41,1,35,3,-1,151.961,0.0258407,188.77,0.136734,151.944,0.0246821,241.498,0.107579,188.88,0.144631
41,1,35,3,0,151.948,0.0181361,188.703,0.124221,151.952,0.0288378,241.498,0.122512,188.775,0.126987
41,1,35,3,1,151.962,0.0284722,188.72,0.128075,151.963,0.0326827,188.821,0.172784,188.791,0.0882119
41,1,35,3,2,151.95,0.0237102,188.659,0.134167,151.959,0.0286511,188.856,0.148841,188.852,0.151585
41,1,35,3,3,151.965,0.0332661,188.788,0.122715,151.956,0.0291434,188.798,0.10803,188.84,0.107221
41,1,35,3,4,151.954,0.0308981,188.72,0.121892,151.956,0.0266605,188.842,0.119622,188.836,0.109665
41,1,35,3,5,151.953,0.0216454,188.664,0.128164,151.95,0.0196472,188.837,0.1541,188.799,0.115966
41,1,35,3,35,151.952,0.0295468,188.72,0.139777,151.968,0.0305412,188.822,0.107987,241.571,0.135557
41,1,35,3,36,151.957,0.0322422,188.696,0.136473,151.952,0.0319409,188.786,0.169334,188.837,0.118008
41,1,35,3,37,151.961,0.0227568,188.751,0.122484,151.954,0.0280845,188.77,0.173019,188.853,0.132043
41,1,35,3,38,151.964,0.0311744,188.745,0.101275,151.955,0.0241585,188.821,0.163615,188.788,0.139783
41,1,35,3,39,151.956,0.0316885,188.718,0.125313,151.956,0.0356342,188.832,0.152152,188.783,0.135947
41,1,35,4,-1,151.959,0.0300393,188.74,0.132471,151.956,0.0260161,241.471,0.0730884,188.843,0.132212
41,1,35,4,0,151.957,0.0202756,188.705,0.153321,151.947,0.0198292,241.483,0.148412,188.832,0.103603
41,1,35,4,1,151.956,0.0290469,188.726,0.162295,151.961,0.0296487,188.848,0.148671,188.802,0.145332
41,1,35,4,2,151.948,0.0254202,188.703,0.140977,151.964,0.0255567,188.843,0.106076,188.774,0.124239
41,1,35,4,3,151.957,0.0274429,188.707,0.12007,151.943,0.0272722,188.838,0.106887,188.745,0.117062
41,1,35,4,4,151.963,0.0327251,188.709,0.133355,151.95,0.023995,188.785,0.131656,188.753,0.126044
41,1,35,4,5,151.97,0.0296292,188.721,0.149156,151.95,0.0237641,188.807,0.141374,188.743,0.102482
41,1,35,4,35,151.955,0.0265084,188.714,0.126785,151.95,0.0280831,188.855,0.107715,241.516,0.138355
41,1,35,4,36,151.951,0.0287475,188.719,0.111939,151.953,0.0224777,188.766,0.100161,188.774,0.118538
41,1,35,4,37,151.953,0.0255545,188.728,0.11439,151.957,0.0251215,188.813,0.117456,188.746,0.131066
41,1,35,4,38,151.961,0.0277497,188.708,0.156748,151.953,0.0237324,188.86,0.122029,188.782,0.141845
41,1,35,4,39,151.965,0.0295534,188.719,0.170333,151.957,0.0274495,188.824,0.135683,188.73,0.146712
41,1,35,5,-1,151.958,0.0249175,188.739,0.104849,151.966,0.0356649,241.517,0.10407,188.833,0.11511
41,1,35,5,0,151.959,0.0306395,188.748,0.108176,151.988,0.0356958,242.149,0.19491,188.918,0.160558
41,1,35,5,1,151.952,0.0270259,188.681,0.117518,151.963,0.0328723,188.822,0.172318,188.748,0.119311
41,1,35,5,2,151.951,0.0224546,188.71,0.129402,151.96,0.0266134,188.856,0.13381,188.734,0.0832538
41,1,35,5,3,151.951,0.0243912,188.697,0.147432,151.957,0.0444656,188.852,0.120338,188.768,0.133914
41,1,35,5,4,151.957,0.0265398,188.707,0.139498,151.955,0.0265253,188.815,0.11024,188.718,0.143128
41,1,35,5,5,151.959,0.0341217,188.713,0.131768,151.961,0.0284823,188.822,0.104735,188.742,0.146957
41,1,35,5,35,151.966,0.0273599,188.74,0.11,151.965,0.0286783,188.806,0.106323,241.501,0.0976748
41,1,35,5,36,151.952,0.0269132,188.729,0.150423,151.961,0.0253278,188.837,0.129157,188.711,0.109452
41,1,35,5,37,151.944,0.0264014,188.675,0.128225,151.956,0.0297721,188.815,0.132417,188.724,0.115357
41,1,35,5,38,151.957,0.0230585,188.748,0.118285,151.963,0.034189,188.839,0.13895,188.761,0.10815
41,1,35,5,39,151.957,0.0240841,188.73,0.124448,151.96,0.024839,188.849,0.163108,188.691,0.0979296
41,1,36,0,-1,151.957,0.0243093,188.742,0.14407,151.963,0.025452,241.524,0.11447,244.218,0.673058
41,1,36,0,0,151.957,0.0265359,188.737,0.14146,151.952,0.023662,241.494,0.145137,241.522,0.109287
41,1,36,0,1,151.96,0.0243657,188.721,0.171466,151.955,0.0252762,188.816,0.134674,188.833,0.137066
41,1,36,0,2,151.95,0.0287555,188.684,0.134206,151.953,0.0305651,188.885,0.151005,188.849,0.122095
41,1,36,0,3,151.962,0.0304567,188.684,0.118179,151.946,0.0337979,188.806,0.114835,188.793,0.116873
41,1,36,0,4,151.964,0.0306161,188.698,0.126784,151.952,0.0248796,188.816,0.114364,188.798,0.127766
41,1,36,0,5,151.952,0.0258134,188.702,0.164057,151.966,0.0330755,188.838,0.15573,188.823,0.128398
41,1,36,0,35,151.958,0.028193,188.691,0.167611,151.964,0.0259342,188.846,0.125388,188.805,0.127822
41,1,36,0,36,151.962,0.0305729,188.782,0.111554,151.958,0.023578,188.868,0.13273,241.583,0.0583681
41,1,36,0,37,151.951,0.0273699,188.752,0.148723,151.958,0.0275654,188.805,0.128609,188.864,0.121253
41,1,36,0,38,151.954,0.0381461,188.702,0.122797,151.951,0.0318841,188.877,0.135961,188.763,0.14056
41,1,36,0,39,151.949,0.0288618,188.639,0.139687,151.947,0.0296662,188.814,0.114559,188.812,0.128647
41,1,36,1,-1,151.943,0.0208609,188.696,0.168893,151.952,0.0289909,241.469,0.114693,241.473,0.142
41,1,36,1,0,151.964,0.0374291,188.723,0.156073,151.956,0.0314025,241.475,0.108329,241.594,0.10681
41,1,36,1,1,151.953,0.0254738,188.692,0.143816,151.947,0.0283981,188.846,0.168648,241.558,0.104825
41,1,36,1,2,151.947,0.0297729,188.667,0.107682,151.962,0.0375273,188.823,0.130365,241.576,0.10799
41,1,36,1,3,151.953,0.0302104,188.686,0.148442,151.956,0.0247875,188.841,0.110781,241.546,0.107341
41,1,36,1,4,151.957,0.0323724,188.722,0.162958,151.947,0.0286484,188.843,0.108305,241.538,0.109413
41,1,36,1,5,151.958,0.0274766,188.754,0.127385,151.956,0.0308224,188.859,0.136423,241.549,0.0910301
41,1,36,1,35,151.961,0.0249253,188.742,0.118946,151.956,0.0307377,188.82,0.113074,241.562,0.0994641
41,1,36,1,36,151.955,0.0185736,188.83,0.13444,151.955,0.0185736,188.83,0.13444,6365.21,0.0188125
41,1,36,1,37,151.955,0.0296023,188.723,0.135139,151.958,0.0264106,188.886,0.141904,241.58,0.123394
41,1,36,1,38,151.953,0.0307958,188.704,0.112012,151.952,0.0256538,188.858,0.163879,241.572,0.129134
41,1,36,1,39,151.948,0.0279936,188.71,0.138253,151.943,0.0297566,188.809,0.116096,241.572,0.120843
41,1,36,2,-1,151.961,0.0268958,188.662,0.130382,151.955,0.0272158,241.501,0.0901575,241.559,0.107495
41,1,36,2,0,151.96,0.0270493,188.739,0.157021,151.954,0.0235025,241.505,0.101442,188.801,0.171309
41,1,36,2,1,151.958,0.0338558,188.72,0.174445,151.95,0.0258372,188.841,0.126791,188.843,0.155294
41,1,36,2,2,151.961,0.0239307,188.693,0.125792,151.962,0.0361799,188.804,0.149979,188.746,0.140433
41,1,36,2,3,151.953,0.0321389,188.734,0.104435,151.967,0.0277439,188.888,0.111709,188.825,0.104702
41,1,36,2,4,151.961,0.0280319,188.732,0.10964,151.955,0.0287868,188.815,0.129265,188.814,0.131269
41,1,36,2,5,151.952,0.0313975,188.711,0.10426,151.958,0.0312155,188.858,0.115906,188.879,0.138377
41,1,36,2,35,151.962,0.029021,188.75,0.126758,151.956,0.0281247,188.772,0.107429,188.82,0.150505
41,1,36,2,36,151.954,0.031566,188.641,0.136232,151.959,0.021673,188.837,0.110398,241.583,0.121977
41,1,36,2,37,151.959,0.0247835,188.753,0.102378,151.96,0.0300253,188.809,0.147071,188.833,0.122532
41,1,36,2,38,151.949,0.0242395,188.681,0.120512,151.962,0.0240884,188.832,0.159153,188.84,0.117274
41,1,36,2,39,151.951,0.0266956,188.784,0.114317,151.948,0.0259388,188.839,0.133864,188.805,0.089786
41,1,36,3,-1,151.949,0.0280921,188.695,0.126365,151.951,0.0222973,241.482,0.0936537,188.855,0.159063
41,1,36,3,0,151.959,0.0266731,188.684,0.137457,151.949,0.0270781,241.502,0.103217,188.816,0.176214
41,1,36,3,1,151.954,0.0300873,188.691,0.131581,151.959,0.0232337,188.891,0.140465,188.819,0.123992
41,1,36,3,2,151.954,0.0282244,188.674,0.132479,151.958,0.0274766,188.827,0.13864,188.731,0.141306
41,1,36,3,3,151.957,0.0287911,188.742,0.126336,151.951,0.0265114,188.827,0.127464,188.822,0.117807
41,1,36,3,4,151.957,0.0280153,188.688,0.116208,151.966,0.0277242,188.841,0.135336,188.773,0.133765
41,1,36,3,5,151.954,0.0252313,188.683,0.120162,151.957,0.0252827,188.801,0.124003,188.835,0.134168
41,1,36,3,35,151.957,0.0243739,188.724,0.116998,151.964,0.0230181,188.866,0.134773,188.851,0.139216
41,1,36,3,36,151.955,0.0335445,188.692,0.13628,151.96,0.0264166,188.845,0.140851,241.627,0.104783
41,1,36,3,37,151.951,0.0244092,188.691,0.124316,151.962,0.0355661,188.836,0.140789,188.86,0.123332
41,1,36,3,38,151.954,0.0254646,188.685,0.130842,151.947,0.0211482,188.805,0.137627,188.884,0.123589
41,1,36,3,39,151.963,0.0352215,188.727,0.144178,151.956,0.0299488,188.8,0.126147,188.836,0.0901674
41,1,36,4,-1,151.966,0.0368977,188.721,0.110639,151.956,0.026974,241.502,0.102165,188.903,0.167949
41,1,36,4,0,151.97,0.0236262,188.75,0.112011,151.958,0.0334941,241.481,0.12525,188.859,0.148634
41,1,36,4,1,151.955,0.0267963,188.73,0.146975,151.95,0.0281465,188.833,0.156383,188.762,0.106462
41,1,36,4,2,151.957,0.0297575,188.683,0.145858,151.958,0.0280726,188.809,0.137429,188.768,0.110235
